Crash_Severity,Crash_Year,Crash_Month,Crash_Day_Of_Week,Crash_Hour,Crash_Nature,Crash_Type,Crash_Longitude,Crash_Latitude,Crash_Street,Crash_Street_Intersecting,State_Road_Name,Loc_Suburb,Loc_Local_Government_Area,Loc_Post_Code,Loc_Police_Division,Loc_Police_District,Loc_Police_Region,Loc_Queensland_Transport_Region,Loc_Main_Roads_Region,Loc_ABS_Statistical_Area_2,Loc_ABS_Statistical_Area_3,Loc_ABS_Statistical_Area_4,Loc_ABS_Remoteness,Loc_State_Electorate,Loc_Federal_Electorate,Crash_Controlling_Authority,Crash_Roadway_Feature,Crash_Traffic_Control,Crash_Speed_Limit,Crash_Road_Surface_Condition,Crash_Atmospheric_Condition,Crash_Lighting_Condition,Crash_Road_Horiz_Align,Crash_Road_Vert_Align,Crash_DCA_Code,Crash_DCA_Description,Crash_DCA_Group_Description,DCA_Key_Approach_Dir,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_Total,Count_Unit_Car,Count_Unit_Motorcycle_Moped,Count_Unit_Truck,Count_Unit_Bus,Count_Unit_Bicycle,Count_Unit_Pedestrian,Count_Unit_Other,
352275,Medical treatment,2021,April,Wednesday,19,Angle,Multi-Vehicle,146.7225934,-19.31936383,Black Hawk Bvd,Hervey Range Rd,Hervey Range Developmental Road (Townsville - Battery),Thuringowa Central,Townsville City,4817,Kirwan,Townsville,Northern,Northern,North Queensland,Kirwan - West,Townsville,Townsville,Outer Regional,Thuringowa,Herbert,State-controlled,Intersection - Roundabout,Give way sign,60 km/h,Sealed - Dry,Clear,Darkness - Lighted,Straight,Level,202,Veh'S Opposite Approach: Thru-Right,Opposing vehicles turning,E,0,0,1,0,1,2,0,0,0,0,0,0
352276,Hospitalisation,2021,May,Saturday,14,Angle,Multi-Vehicle,146.7609654,-19.30249583,Bergin Rd,Nathan St,Douglas - Garbutt Road,Cranbrook,Townsville City,4814,Mundingburra,Townsville,Northern,Northern,North Queensland,Cranbrook,Townsville,Townsville,Outer Regional,Mundingburra,Herbert,State-controlled,Intersection - T-Junction,Operating traffic lights,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,202,Veh'S Opposite Approach: Thru-Right,Opposing vehicles turning,S,0,3,0,0,3,2,0,0,0,0,0,0
352277,Hospitalisation,2021,May,Tuesday,15,Rear-end,Multi-Vehicle,146.7301104,-19.38751383,Garbutt - Upper Ross Rd,,Garbutt - Upper Ross Road,Kelso,Townsville City,4815,Kirwan,Townsville,Northern,Northern,North Queensland,Kelso,Townsville,Townsville,Outer Regional,Thuringowa,Herbert,State-controlled,No Roadway Feature,No traffic control,0 - 50 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,301,Veh'S Same Direction: Rear End,Rear-end,S,0,1,0,0,1,2,0,0,0,0,0,0
352278,Hospitalisation,2021,May,Thursday,17,Head-on,Multi-Vehicle,146.7302564,-19.37397483,Bassano Way,Garbutt - Upper Ross Rd,Garbutt - Upper Ross Road,Kelso,Townsville City,4815,Kirwan,Townsville,Northern,Northern,North Queensland,Kelso,Townsville,Townsville,Outer Regional,Thuringowa,Herbert,State-controlled,Intersection - T-Junction,No traffic control,70 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,202,Veh'S Opposite Approach: Thru-Right,Opposing vehicles turning,S,0,1,0,0,1,1,1,0,0,0,0,0
352279,Medical treatment,2021,May,Thursday,12,Hit object,Single Vehicle,146.7292234,-19.34704383,Garbutt - Upper Ross Rd,,Garbutt - Upper Ross Road,Rasmussen,Townsville City,4815,Kirwan,Townsville,Northern,Northern,North Queensland,Condon - Rasmussen,Townsville,Townsville,Outer Regional,Thuringowa,Herbert,State-controlled,No Roadway Feature,No traffic control,70 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,708,Off Path-Straight: Mounts Traffic Island,Off carriageway on straight hit object,S,0,0,1,0,1,0,1,0,0,0,0,0
352280,Hospitalisation,2021,May,Friday,15,Sideswipe,Multi-Vehicle,146.7061164,-19.32558182,The Ring Rd,,Bruce Highway (Townsville - Ingham),Condon,Townsville City,4815,Kirwan,Townsville,Northern,Northern,North Queensland,Condon - Rasmussen,Townsville,Townsville,Outer Regional,Thuringowa,Herbert,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,500,Veh'S Overtaking: Other,Other,N,0,1,1,0,2,4,0,0,0,0,0,0
352281,Medical treatment,2021,May,Friday,15,Rear-end,Multi-Vehicle,146.7263064,-19.32770483,The Ring Rd,,Bruce Highway (Townsville - Ingham),Condon,Townsville City,4815,Kirwan,Townsville,Northern,Northern,North Queensland,Condon - Rasmussen,Townsville,Townsville,Outer Regional,Thuringowa,Herbert,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Dawn/Dusk,Straight,Crest,301,Veh'S Same Direction: Rear End,Rear-end,W,0,0,1,0,1,3,0,0,0,0,0,0
352282,Medical treatment,2021,May,Friday,15,Sideswipe,Multi-Vehicle,146.7274534,-19.33182083,Garbutt - Upper Ross Rd,,Garbutt - Upper Ross Road,Condon,Townsville City,4815,Kirwan,Townsville,Northern,Northern,North Queensland,Condon - Rasmussen,Townsville,Townsville,Outer Regional,Thuringowa,Herbert,State-controlled,No Roadway Feature,No traffic control,70 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,306,Veh'S Same Direction: Lane Change Right,Lane changes,S,0,0,1,0,1,1,1,0,0,0,0,0
352283,Medical treatment,2021,May,Monday,6,Sideswipe,Multi-Vehicle,146.7278554,-19.32776183,Bruce Hwy,The Ring Rd,Bruce Highway (Townsville - Ingham),Condon,Townsville City,4815,Kirwan,Townsville,Northern,Northern,North Queensland,Condon - Rasmussen,Townsville,Townsville,Outer Regional,Thuringowa,Herbert,State-controlled,Intersection - Interchange,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Crest,300,Veh'S Same Direction: Other,Other,E,0,0,1,1,2,1,1,0,0,0,0,0
352284,Medical treatment,2021,May,Wednesday,15,Angle,Multi-Vehicle,146.7550984,-19.29098383,Lindeman Ave,Mill Dr,,Heatley,Townsville City,4814,Kirwan,Townsville,Northern,Northern,North Queensland,Heatley,Townsville,Townsville,Outer Regional,Thuringowa,Herbert,Locally-controlled,Intersection - Roundabout,Give way sign,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,101,Veh'S Adjacent Approach: Thru-Thru,Intersection from adjacent approaches,W,0,0,1,0,1,1,0,0,0,1,0,0
352285,Medical treatment,2021,June,Friday,17,Rear-end,Multi-Vehicle,146.7285724,-19.31779183,Garbutt - Upper Ross Rd,,Garbutt - Upper Ross Road,Thuringowa Central,Townsville City,4817,Kirwan,Townsville,Northern,Northern,North Queensland,Condon - Rasmussen,Townsville,Townsville,Outer Regional,Thuringowa,Herbert,State-controlled,No Roadway Feature,No traffic control,60 km/h,Sealed - Dry,Clear,Darkness - Lighted,Straight,Level,301,Veh'S Same Direction: Rear End,Rear-end,S,0,0,2,1,3,4,0,0,0,0,0,0
352286,Hospitalisation,2021,June,Monday,18,Hit object,Single Vehicle,146.7574594,-19.29754883,Lindeman Ave,,,Cranbrook,Townsville City,4814,Kirwan,Townsville,Northern,Northern,North Queensland,Cranbrook,Townsville,Townsville,Outer Regional,Mundingburra,Herbert,Locally-controlled,No Roadway Feature,No traffic control,0 - 50 km/h,Sealed - Dry,Clear,Dawn/Dusk,Straight,Level,703,Off Path-Straight: Left Off Cway Hit Obj,Off carriageway on straight hit object,S,0,1,0,0,1,1,0,0,0,0,0,0
352287,Hospitalisation,2021,June,Friday,17,Angle,Multi-Vehicle,146.7247469,-19.3928946,Dunlop St,,,Kelso,Townsville City,4815,Kirwan,Townsville,Northern,Northern,North Queensland,Kelso,Townsville,Townsville,Outer Regional,Thuringowa,Herbert,Locally-controlled,No Roadway Feature,No traffic control,60 km/h,Sealed - Dry,Clear,Dawn/Dusk,Straight,Level,3,Ped'N: Far Side Vehicle Hit From Left,Pedestrian,W,0,1,0,0,1,1,0,0,0,0,1,0
352288,Hospitalisation,2021,June,Sunday,13,Angle,Multi-Vehicle,146.7430734,-19.29371083,Bamford La,Mill Dr,,Kirwan,Townsville City,4817,Kirwan,Townsville,Northern,Northern,North Queensland,Kirwan - East,Townsville,Townsville,Outer Regional,Thuringowa,Herbert,Locally-controlled,Intersection - Roundabout,Give way sign,0 - 50 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,101,Veh'S Adjacent Approach: Thru-Thru,Intersection from adjacent approaches,N,0,1,0,0,1,1,1,0,0,0,0,0
352289,Medical treatment,2021,June,Thursday,9,Head-on,Multi-Vehicle,146.7154814,-19.32481583,Beck Dr,,,Condon,Townsville City,4815,Kirwan,Townsville,Northern,Northern,North Queensland,Condon - Rasmussen,Townsville,Townsville,Outer Regional,Thuringowa,Herbert,Locally-controlled,No Roadway Feature,No traffic control,80 - 90 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,201,Veh'S Opposite Approach: Head On,Head-on,S,0,0,5,0,5,2,0,0,0,0,0,0
352290,Hospitalisation,2021,June,Tuesday,16,Hit object,Single Vehicle,146.8249914,-19.78704884,Flinders Hwy,,Flinders Highway (Townsville - Charters Towers),Reid River,Charters Towers Region,4816,Ravenswood,Townsville,Northern,Northern,North Queensland,Dalrymple,Charters Towers - Ayr - Ingham,Townsville,Remote,Traeger,Kennedy,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Dip,703,Off Path-Straight: Left Off Cway Hit Obj,Off carriageway on straight hit object,N,0,1,0,0,1,1,0,0,0,0,0,0
352291,Medical treatment,2021,June,Tuesday,13,Rear-end,Multi-Vehicle,146.7302357,-19.37395243,Bassano Way,Garbutt - Upper Ross Rd,Garbutt - Upper Ross Road,Kelso,Townsville City,4815,Kirwan,Townsville,Northern,Northern,North Queensland,Kelso,Townsville,Townsville,Outer Regional,Thuringowa,Herbert,State-controlled,Intersection - T-Junction,Give way sign,0 - 50 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,302,Veh'S Same Direction: Left Rear,Rear-end,E,0,0,1,0,1,2,0,0,0,0,0,0
352468,Fatal,2021,February,Wednesday,13,Hit object,Single Vehicle,149.6926676,-25.67364612,Injune Rd,,,Kinnoul,Banana Shire,4420,Taroom,South West,Southern,Central,Central Queensland,Banana,Biloela,Central Queensland,Remote,Callide,Flynn,Locally-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Curved - view open,Level,803,Off Path-Curve: Off Cway Rt Bend Hit Obj,Off carriageway on curve hit object,W,1,0,0,0,1,0,1,0,0,0,0,0
352469,Hospitalisation,2021,March,Tuesday,19,Hit animal,Other,149.5735567,-25.2075761,Fitzroy Developmental Rd,,Fitzroy Developmental Road (Taroom - Bauhinia),Gwambegwine,Banana Shire,4420,Taroom,South West,Southern,Central,Central Queensland,Banana,Biloela,Central Queensland,Remote,Callide,Flynn,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Unsealed - Wet,Raining,Darkness - Not lighted,Straight,Level,609,Pass & Misc: Hit Animal,Hit animal,S,0,1,0,0,1,1,0,0,0,0,0,0
352470,Medical treatment,2021,May,Saturday,0,Hit object,Single Vehicle,149.7726316,-25.50116312,Leichhardt Hwy,,Leichhardt Highway (Westwood - Taroom),Taroom,Banana Shire,4420,Taroom,South West,Southern,Central,Central Queensland,Banana,Biloela,Central Queensland,Remote,Callide,Flynn,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Darkness - Not lighted,Curved - view open,Level,804,Off Path-Curve: Off Cway Lt Bend Hit Obj,Off carriageway on curve hit object,S,0,0,1,0,1,0,0,1,0,0,0,0
352471,Minor injury,2021,May,Tuesday,11,Rear-end,Multi-Vehicle,153.115715,-27.61995046,Kingston Rd,,Brisbane - Beenleigh Road,Underwood,Logan City,4119,Logan Central,Logan,South Eastern,SEQ South,South Coast,Underwood,Springwood - Kingston,Logan - Beaudesert,Major Cities,Waterford,Rankin,State-controlled,No Roadway Feature,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,303,Veh'S Same Direction: Right Rear,Rear-end,S,0,0,0,1,1,2,0,0,0,0,0,0
352472,Hospitalisation,2021,May,Wednesday,17,Rear-end,Multi-Vehicle,153.117486,-27.64224546,Wembley Rd,,Springwood Connection Road,Logan Central,Logan City,4114,Logan Central,Logan,South Eastern,SEQ South,South Coast,Logan Central,Springwood - Kingston,Logan - Beaudesert,Major Cities,Woodridge,Rankin,State-controlled,No Roadway Feature,No traffic control,70 km/h,Sealed - Wet,Raining,Darkness - Lighted,Straight,Level,301,Veh'S Same Direction: Rear End,Rear-end,E,0,1,0,0,1,2,0,0,0,0,0,0
352473,Medical treatment,2021,May,Saturday,19,Angle,Multi-Vehicle,153.129731,-27.62837246,Pacific Hwy,Rowland St,,Slacks Creek,Logan City,4127,Springwood,Logan,South Eastern,SEQ South,South Coast,Slacks Creek,Springwood - Kingston,Logan - Beaudesert,Major Cities,Waterford,Rankin,Locally-controlled,Intersection - T-Junction,No traffic control,60 km/h,Sealed - Dry,Clear,Darkness - Lighted,Straight,Level,202,Veh'S Opposite Approach: Thru-Right,Opposing vehicles turning,S,0,0,1,1,2,2,0,0,0,0,0,0
352474,Minor injury,2021,May,Sunday,10,Angle,Multi-Vehicle,153.106979,-27.62864445,Andella St,Hunter St,,Woodridge,Logan City,4114,Logan Central,Logan,South Eastern,SEQ South,South Coast,Woodridge,Springwood - Kingston,Logan - Beaudesert,Major Cities,Woodridge,Rankin,Locally-controlled,Intersection - Cross,Give way sign,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,101,Veh'S Adjacent Approach: Thru-Thru,Intersection from adjacent approaches,W,0,0,0,1,1,2,0,0,0,0,0,0
352475,Hospitalisation,2021,May,Tuesday,16,Sideswipe,Multi-Vehicle,153.1058614,-27.64468866,Jacaranda Ave,,,Logan Central,Logan City,4114,Logan Central,Logan,South Eastern,SEQ South,South Coast,Logan Central,Springwood - Kingston,Logan - Beaudesert,Major Cities,Woodridge,Rankin,Locally-controlled,No Roadway Feature,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Curved - view obscured,Level,408,Veh'S Manoeuvring: Entering From Footway,Vehicle leaving driveway,S,0,2,0,0,2,2,0,0,0,0,0,0
352476,Medical treatment,2021,May,Thursday,9,Angle,Multi-Vehicle,153.105614,-27.63881145,Station Rd,,,Logan Central,Logan City,4114,Logan Central,Logan,South Eastern,SEQ South,South Coast,Logan Central,Springwood - Kingston,Logan - Beaudesert,Major Cities,Woodridge,Rankin,Locally-controlled,No Roadway Feature,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Curved - view open,Level,406,Veh'S Manoeuvring: Leaving Driveway,Vehicle leaving driveway,E,0,0,1,0,1,2,0,0,0,0,0,0
352477,Hospitalisation,2021,May,Thursday,15,Rear-end,Multi-Vehicle,153.108124,-27.63684445,Ewing Rd,,,Logan Central,Logan City,4114,Logan Central,Logan,South Eastern,SEQ South,South Coast,Logan Central,Springwood - Kingston,Logan - Beaudesert,Major Cities,Woodridge,Rankin,Locally-controlled,No Roadway Feature,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Grade,301,Veh'S Same Direction: Rear End,Rear-end,S,0,2,0,0,2,2,0,0,0,0,0,0
352478,Minor injury,2021,May,Friday,22,Hit object,Single Vehicle,153.118732,-27.64306246,Kingston Rd,,Brisbane - Beenleigh Road,Slacks Creek,Logan City,4127,Logan Central,Logan,South Eastern,SEQ South,South Coast,Slacks Creek,Springwood - Kingston,Logan - Beaudesert,Major Cities,Waterford,Rankin,State-controlled,No Roadway Feature,No traffic control,60 km/h,Sealed - Dry,Clear,Darkness - Lighted,Straight,Grade,703,Off Path-Straight: Left Off Cway Hit Obj,Off carriageway on straight hit object,S,0,0,0,1,1,1,0,0,0,0,0,0
352479,Medical treatment,2021,May,Saturday,9,Angle,Multi-Vehicle,153.137061,-27.68752646,Loganlea Rd,Moloney Rd,,Loganlea,Logan City,4131,Logan Central,Logan,South Eastern,SEQ South,South Coast,Loganlea,Loganlea - Carbrook,Logan - Beaudesert,Major Cities,Waterford,Forde,Locally-controlled,Intersection - Cross,Operating traffic lights,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,202,Veh'S Opposite Approach: Thru-Right,Opposing vehicles turning,N,0,0,1,0,1,2,0,0,0,0,0,0
352480,Hospitalisation,2021,May,Monday,2,Hit parked vehicle,Single Vehicle,153.107194,-27.64690345,Brownhill St,Jacaranda Ave,,Logan Central,Logan City,4114,Logan Central,Logan,South Eastern,SEQ South,South Coast,Logan Central,Springwood - Kingston,Logan - Beaudesert,Major Cities,Woodridge,Rankin,Locally-controlled,Intersection - T-Junction,No traffic control,60 km/h,Sealed - Dry,Clear,Darkness - Lighted,Straight,Level,705,Off Path-Straight:Out Of Control On Cway,Out of control on straight,N,0,1,0,0,1,2,0,0,0,0,0,0
352481,Fatal,2021,May,Monday,15,Angle,Multi-Vehicle,153.135643,-27.66302746,Blue Eagle Dr,Ellerslie Rd,,Meadowbrook,Logan City,4131,Logan Central,Logan,South Eastern,SEQ South,South Coast,Loganlea,Loganlea - Carbrook,Logan - Beaudesert,Major Cities,Waterford,Rankin,Locally-controlled,Intersection - T-Junction,No traffic control,0 - 50 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,104,Veh'S Adjacent Approach: Thru-Right,Intersection from adjacent approaches,,1,1,0,0,2,1,1,0,0,0,0,0
352482,Hospitalisation,2021,May,Tuesday,17,Sideswipe,Multi-Vehicle,153.118618,-27.63849046,Kingston Rd,Paradise Rd,Brisbane - Beenleigh Road,Logan Central,Logan City,4114,Logan Central,Logan,South Eastern,SEQ South,South Coast,Logan Central,Springwood - Kingston,Logan - Beaudesert,Major Cities,Woodridge,Rankin,State-controlled,No Roadway Feature,No traffic control,70 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,305,Veh'S Same Direction: Lane Side Swipe,Lane changes,N,0,1,0,0,1,3,0,0,0,0,0,0
352483,Medical treatment,2021,May,Thursday,8,Hit pedestrian,Hit pedestrian,153.1113451,-27.66079544,Laughlin St,,,Kingston,Logan City,4114,Logan Central,Logan,South Eastern,SEQ South,South Coast,Kingston (qld.),Springwood - Kingston,Logan - Beaudesert,Major Cities,Woodridge,Rankin,Locally-controlled,No Roadway Feature,No traffic control,0 - 50 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,2,Ped'N: Hit Emerging Behind Vehicle,Pedestrian,W,0,0,1,0,1,1,0,0,0,0,1,0
352484,Medical treatment,2021,May,Thursday,14,Rear-end,Multi-Vehicle,153.1282698,-27.62391596,Pacific Hwy,,Pacific Highway (Pacific Motorway),Springwood,Logan City,4127,Springwood,Logan,South Eastern,SEQ South,South Coast,Springwood,Springwood - Kingston,Logan - Beaudesert,Major Cities,Springwood,Rankin,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,301,Veh'S Same Direction: Rear End,Rear-end,S,0,0,1,0,1,1,0,1,0,0,0,0
352485,Hospitalisation,2021,May,Saturday,11,Rear-end,Multi-Vehicle,153.1390395,-27.67021903,Loganlea Rd,,,Meadowbrook,Logan City,4131,Logan Central,Logan,South Eastern,SEQ South,South Coast,Loganlea,Loganlea - Carbrook,Logan - Beaudesert,Major Cities,Waterford,Forde,Locally-controlled,No Roadway Feature,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Crest,301,Veh'S Same Direction: Rear End,Rear-end,N,0,1,0,0,1,3,0,0,0,0,0,0
352486,Hospitalisation,2021,May,Monday,23,Hit object,Single Vehicle,153.103668,-27.62817545,North Rd,Smith Rd,,Woodridge,Logan City,4114,Logan Central,Logan,South Eastern,SEQ South,South Coast,Woodridge,Springwood - Kingston,Logan - Beaudesert,Major Cities,Woodridge,Rankin,Locally-controlled,Intersection - Cross,Operating traffic lights,60 km/h,Sealed - Dry,Clear,Darkness - Lighted,Straight,Level,703,Off Path-Straight: Left Off Cway Hit Obj,Off carriageway on straight hit object,W,0,1,0,0,1,1,0,0,0,0,0,0
352487,Minor injury,2021,June,Wednesday,7,Hit object,Single Vehicle,153.121283,-27.64222346,Lovell St,Rowan St,,Slacks Creek,Logan City,4127,Springwood,Logan,South Eastern,SEQ South,South Coast,Slacks Creek,Springwood - Kingston,Logan - Beaudesert,Major Cities,Waterford,Rankin,Locally-controlled,Intersection - T-Junction,No traffic control,0 - 50 km/h,Sealed - Dry,Clear,Daylight,Curved - view open,Crest,804,Off Path-Curve: Off Cway Lt Bend Hit Obj,Off carriageway on curve hit object,N,0,0,0,2,2,1,0,0,0,0,0,0
352488,Hospitalisation,2021,June,Wednesday,10,Angle,Multi-Vehicle,153.122435,-27.62181146,Herbert St,Moss St,,Slacks Creek,Logan City,4127,Springwood,Logan,South Eastern,SEQ South,South Coast,Slacks Creek,Springwood - Kingston,Logan - Beaudesert,Major Cities,Waterford,Rankin,Locally-controlled,Intersection - Cross,Operating traffic lights,0 - 50 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,101,Veh'S Adjacent Approach: Thru-Thru,Intersection from adjacent approaches,S,0,1,0,1,2,2,0,0,0,0,0,0
352489,Medical treatment,2021,June,Monday,13,Angle,Multi-Vehicle,153.107595,-27.63981645,Carmody St,Ewing Rd,,Logan Central,Logan City,4114,Logan Central,Logan,South Eastern,SEQ South,South Coast,Logan Central,Springwood - Kingston,Logan - Beaudesert,Major Cities,Woodridge,Rankin,Locally-controlled,Intersection - T-Junction,Operating traffic lights,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,104,Veh'S Adjacent Approach: Thru-Right,Intersection from adjacent approaches,N,0,0,1,0,1,2,0,0,0,0,0,0
352490,Medical treatment,2021,June,Tuesday,6,Sideswipe,Multi-Vehicle,153.111883,-27.60881276,Kingston Rd,,Brisbane - Beenleigh Road,Underwood,Logan City,4119,Logan Central,Logan,South Eastern,SEQ South,South Coast,Underwood,Springwood - Kingston,Logan - Beaudesert,Major Cities,Waterford,Rankin,State-controlled,No Roadway Feature,No traffic control,70 km/h,Sealed - Dry,Clear,Dawn/Dusk,Straight,Level,307,Veh'S Same Direction: Lane Change Left,Lane changes,N,0,0,1,0,1,1,0,0,1,0,0,0
352491,Medical treatment,2021,June,Wednesday,16,Rear-end,Multi-Vehicle,153.1166754,-27.62464539,Kingston Rd,,Brisbane - Beenleigh Road,Slacks Creek,Logan City,4127,Logan Central,Logan,South Eastern,SEQ South,South Coast,Slacks Creek,Springwood - Kingston,Logan - Beaudesert,Major Cities,Waterford,Rankin,State-controlled,No Roadway Feature,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Grade,301,Veh'S Same Direction: Rear End,Rear-end,S,0,0,1,0,1,2,0,0,0,0,0,0
352492,Medical treatment,2021,June,Friday,8,Angle,Multi-Vehicle,153.1312769,-27.63223444,Pacific Hwy,,,Slacks Creek,Logan City,4127,Springwood,Logan,South Eastern,SEQ South,South Coast,Slacks Creek,Springwood - Kingston,Logan - Beaudesert,Major Cities,Waterford,Rankin,Locally-controlled,No Roadway Feature,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,202,Veh'S Opposite Approach: Thru-Right,Opposing vehicles turning,S,0,0,1,0,1,2,0,0,0,0,0,0
352493,Hospitalisation,2021,June,Saturday,0,Hit object,Single Vehicle,153.115678,-27.62023846,Compton Rd,Kingston Rd,Brisbane - Beenleigh Road,Underwood,Logan City,4119,Logan Central,Logan,South Eastern,SEQ South,South Coast,Underwood,Springwood - Kingston,Logan - Beaudesert,Major Cities,Woodridge,Rankin,State-controlled,Intersection - Cross,Operating traffic lights,60 km/h,Sealed - Dry,Clear,Darkness - Lighted,Straight,Level,703,Off Path-Straight: Left Off Cway Hit Obj,Off carriageway on straight hit object,E,0,1,0,0,1,1,0,0,0,0,0,0
